LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.75	1.1	0.1	39	31	142	0	1	0.975	0.821	0.85	0.557	0.975	0.709	0.443
0.75	1.1	0.2	39	26	147	0	1	0.975	0.85	0.873	0.6	0.975	0.743	0.4
0.75	1.1	0.3	39	26	147	0	1	0.975	0.85	0.873	0.6	0.975	0.743	0.4
0.75	1.1	0.4	39	25	148	0	1	0.975	0.855	0.878	0.609	0.975	0.75	0.391
0.75	1.1	0.5	39	25	148	0	1	0.975	0.855	0.878	0.609	0.975	0.75	0.391
0.75	1.1	0.6	39	19	154	0	1	0.975	0.89	0.906	0.672	0.975	0.796	0.328
0.75	1.1	0.7	39	16	157	0	1	0.975	0.908	0.92	0.709	0.975	0.821	0.291
0.75	1.1	0.8	39	16	157	0	1	0.975	0.908	0.92	0.709	0.975	0.821	0.291
0.75	1.1	0.9	39	15	158	0	1	0.975	0.913	0.925	0.722	0.975	0.83	0.278
0.75	1.1	1.0	39	13	160	0	1	0.975	0.925	0.934	0.75	0.975	0.848	0.25
0.75	1.2	0.0	39	51	122	0	1	0.975	0.705	0.756	0.433	0.975	0.6	0.567
0.75	1.2	0.1	39	48	125	0	1	0.975	0.723	0.77	0.448	0.975	0.614	0.552
0.75	1.2	0.2	39	41	132	0	1	0.975	0.763	0.803	0.487	0.975	0.65	0.513
0.75	1.2	0.3	39	30	143	0	1	0.975	0.827	0.854	0.565	0.975	0.715	0.435
0.75	1.2	0.4	39	26	147	0	1	0.975	0.85	0.873	0.6	0.975	0.743	0.4
0.75	1.2	0.5	39	26	147	0	1	0.975	0.85	0.873	0.6	0.975	0.743	0.4
0.75	1.2	0.6	39	25	148	0	1	0.975	0.855	0.878	0.609	0.975	0.75	0.391
0.75	1.2	0.7	39	25	148	0	1	0.975	0.855	0.878	0.609	0.975	0.75	0.391
0.75	1.2	0.8	39	23	150	0	1	0.975	0.867	0.887	0.629	0.975	0.765	0.371
0.75	1.2	0.9	39	17	156	0	1	0.975	0.902	0.915	0.696	0.975	0.812	0.304
0.75	1.2	1.0	39	16	157	0	1	0.975	0.908	0.92	0.709	0.975	0.821	0.291
0.75	1.3	0.0	39	63	110	0	1	0.975	0.636	0.7	0.382	0.975	0.549	0.618
0.75	1.3	0.1	39	57	116	0	1	0.975	0.671	0.728	0.406	0.975	0.573	0.594
0.75	1.3	0.2	39	52	121	0	1	0.975	0.699	0.751	0.429	0.975	0.596	0.571
0.75	1.3	0.3	39	49	124	0	1	0.975	0.717	0.765	0.443	0.975	0.609	0.557
0.75	1.3	0.4	39	40	133	0	1	0.975	0.769	0.808	0.494	0.975	0.656	0.506
0.75	1.3	0.5	39	31	142	0	1	0.975	0.821	0.85	0.557	0.975	0.709	0.443
0.75	1.3	0.6	39	26	147	0	1	0.975	0.85	0.873	0.6	0.975	0.743	0.4
0.75	1.3	0.7	39	26	147	0	1	0.975	0.85	0.873	0.6	0.975	0.743	0.4
0.75	1.3	0.8	39	26	147	0	1	0.975	0.85	0.873	0.6	0.975	0.743	0.4
0.75	1.3	0.9	39	25	148	0	1	0.975	0.855	0.878	0.609	0.975	0.75	0.391
0.75	1.3	1.0	39	24	149	0	1	0.975	0.861	0.883	0.619	0.975	0.757	0.381
0.75	1.4	0.0	39	74	99	0	1	0.975	0.572	0.648	0.345	0.975	0.51	0.655
0.75	1.4	0.1	39	69	104	0	1	0.975	0.601	0.671	0.361	0.975	0.527	0.639
0.75	1.4	0.2	39	62	111	0	1	0.975	0.642	0.704	0.386	0.975	0.553	0.614
0.75	1.4	0.3	39	56	117	0	1	0.975	0.676	0.732	0.411	0.975	0.578	0.589
0.75	1.4	0.4	39	52	121	0	1	0.975	0.699	0.751	0.429	0.975	0.596	0.571
0.75	1.4	0.5	39	49	124	0	1	0.975	0.717	0.765	0.443	0.975	0.609	0.557
0.75	1.4	0.6	39	39	134	0	1	0.975	0.775	0.812	0.5	0.975	0.661	0.5
0.75	1.4	0.7	39	32	141	0	1	0.975	0.815	0.845	0.549	0.975	0.702	0.451
0.75	1.4	0.8	39	27	146	0	1	0.975	0.844	0.869	0.591	0.975	0.736	0.409
0.75	1.4	0.9	39	26	147	0	1	0.975	0.85	0.873	0.6	0.975	0.743	0.4
0.75	1.4	1.0	39	26	147	0	1	0.975	0.85	0.873	0.6	0.975	0.743	0.4
0.75	1.5	0.0	39	84	89	0	1	0.975	0.514	0.601	0.317	0.975	0.478	0.683
0.75	1.5	0.1	39	83	90	0	1	0.975	0.52	0.606	0.32	0.975	0.482	0.68
0.75	1.5	0.2	39	82	91	0	1	0.975	0.526	0.61	0.322	0.975	0.484	0.678
0.75	1.5	0.3	39	73	100	0	1	0.975	0.578	0.653	0.348	0.975	0.513	0.652
0.75	1.5	0.4	39	66	107	0	1	0.975	0.618	0.685	0.371	0.975	0.537	0.629
0.75	1.5	0.5	39	60	113	0	1	0.975	0.653	0.714	0.394	0.975	0.561	0.606
0.75	1.5	0.6	39	53	120	0	1	0.975	0.694	0.746	0.424	0.975	0.591	0.576
0.75	1.5	0.7	39	49	124	0	1	0.975	0.717	0.765	0.443	0.975	0.609	0.557
0.75	1.5	0.8	39	37	136	0	1	0.975	0.786	0.822	0.513	0.975	0.672	0.487
0.75	1.5	0.9	39	33	140	0	1	0.975	0.809	0.84	0.542	0.975	0.697	0.458
0.75	1.5	1.0	39	30	143	0	1	0.975	0.827	0.854	0.565	0.975	0.715	0.435
0.75	1.6	0.0	39	91	82	0	1	0.975	0.474	0.568	0.3	0.975	0.459	0.7
0.75	1.6	0.1	39	87	86	0	1	0.975	0.497	0.587	0.31	0.975	0.47	0.69
0.75	1.6	0.2	39	86	87	0	1	0.975	0.503	0.592	0.312	0.975	0.473	0.688
0.75	1.6	0.3	39	84	89	0	1	0.975	0.514	0.601	0.317	0.975	0.478	0.683
0.75	1.6	0.4	39	82	91	0	1	0.975	0.526	0.61	0.322	0.975	0.484	0.678
0.75	1.6	0.5	39	78	95	0	1	0.975	0.549	0.629	0.333	0.975	0.496	0.667
0.75	1.6	0.6	39	71	102	0	1	0.975	0.59	0.662	0.355	0.975	0.52	0.645
0.75	1.6	0.7	39	61	112	0	1	0.975	0.647	0.709	0.39	0.975	0.557	0.61
0.75	1.6	0.8	39	56	117	0	1	0.975	0.676	0.732	0.411	0.975	0.578	0.589
0.75	1.6	0.9	39	49	124	0	1	0.975	0.717	0.765	0.443	0.975	0.609	0.557
0.75	1.6	1.0	39	40	133	0	1	0.975	0.769	0.808	0.494	0.975	0.656	0.506
0.75	1.7	0.0	39	95	78	0	1	0.975	0.451	0.549	0.291	0.975	0.448	0.709
0.75	1.7	0.1	39	94	79	0	1	0.975	0.457	0.554	0.293	0.975	0.451	0.707
0.75	1.7	0.2	39	94	79	0	1	0.975	0.457	0.554	0.293	0.975	0.451	0.707
0.75	1.7	0.3	39	91	82	0	1	0.975	0.474	0.568	0.3	0.975	0.459	0.7
0.75	1.7	0.4	39	89	84	0	1	0.975	0.486	0.577	0.305	0.975	0.465	0.695
0.75	1.7	0.5	39	88	85	0	1	0.975	0.491	0.582	0.307	0.975	0.467	0.693
0.75	1.7	0.6	39	84	89	0	1	0.975	0.514	0.601	0.317	0.975	0.478	0.683
0.75	1.7	0.7	39	82	91	0	1	0.975	0.526	0.61	0.322	0.975	0.484	0.678
0.75	1.7	0.8	39	75	98	0	1	0.975	0.566	0.643	0.342	0.975	0.506	0.658
0.75	1.7	0.9	39	67	106	0	1	0.975	0.613	0.681	0.368	0.975	0.534	0.632
0.75	1.7	1.0	39	60	113	0	1	0.975	0.653	0.714	0.394	0.975	0.561	0.606
0.75	1.8	0.0	39	104	69	0	1	0.975	0.399	0.507	0.273	0.975	0.427	0.727
0.75	1.8	0.1	39	102	71	0	1	0.975	0.41	0.516	0.277	0.975	0.431	0.723
0.75	1.8	0.2	39	100	73	0	1	0.975	0.422	0.526	0.281	0.975	0.436	0.719
0.75	1.8	0.3	39	98	75	0	1	0.975	0.434	0.535	0.285	0.975	0.441	0.715
0.75	1.8	0.4	39	97	76	0	1	0.975	0.439	0.54	0.287	0.975	0.443	0.713
0.75	1.8	0.5	39	93	80	0	1	0.975	0.462	0.559	0.295	0.975	0.453	0.705
0.75	1.8	0.6	39	92	81	0	1	0.975	0.468	0.563	0.298	0.975	0.456	0.702
0.75	1.8	0.7	39	89	84	0	1	0.975	0.486	0.577	0.305	0.975	0.465	0.695
0.75	1.8	0.8	39	85	88	0	1	0.975	0.509	0.596	0.315	0.975	0.476	0.685
0.75	1.8	0.9	39	83	90	0	1	0.975	0.52	0.606	0.32	0.975	0.482	0.68
0.75	1.8	1.0	39	77	96	0	1	0.975	0.555	0.634	0.336	0.975	0.5	0.664
0.75	1.9	0.0	39	111	62	0	1	0.975	0.358	0.474	0.26	0.975	0.411	0.74
0.75	1.9	0.1	39	110	63	0	1	0.975	0.364	0.479	0.262	0.975	0.413	0.738
0.75	1.9	0.2	39	109	64	0	1	0.975	0.37	0.484	0.264	0.975	0.415	0.736
0.75	1.9	0.3	39	108	65	0	1	0.975	0.376	0.488	0.265	0.975	0.417	0.735
0.75	1.9	0.4	39	104	69	0	1	0.975	0.399	0.507	0.273	0.975	0.427	0.727
0.75	1.9	0.5	39	103	70	0	1	0.975	0.405	0.512	0.275	0.975	0.429	0.725
0.75	1.9	0.6	39	99	74	0	1	0.975	0.428	0.531	0.283	0.975	0.439	0.717
0.75	1.9	0.7	39	97	76	0	1	0.975	0.439	0.54	0.287	0.975	0.443	0.713
0.75	1.9	0.8	39	96	77	0	1	0.975	0.445	0.545	0.289	0.975	0.446	0.711
0.75	1.9	0.9	39	94	79	0	1	0.975	0.457	0.554	0.293	0.975	0.451	0.707
0.75	1.9	1.0	39	89	84	0	1	0.975	0.486	0.577	0.305	0.975	0.465	0.695
0.75	2.0	0.0	39	119	54	0	1	0.975	0.312	0.437	0.247	0.975	0.394	0.753
0.75	2.0	0.1	39	118	55	0	1	0.975	0.318	0.441	0.248	0.975	0.395	0.752
0.75	2.0	0.2	39	117	56	0	1	0.975	0.324	0.446	0.25	0.975	0.398	0.75
0.75	2.0	0.3	39	115	58	0	1	0.975	0.335	0.455	0.253	0.975	0.402	0.747
0.75	2.0	0.4	39	114	59	0	1	0.975	0.341	0.46	0.255	0.975	0.404	0.745
0.75	2.0	0.5	39	112	61	0	1	0.975	0.353	0.469	0.258	0.975	0.408	0.742
0.75	2.0	0.6	39	111	62	0	1	0.975	0.358	0.474	0.26	0.975	0.411	0.74
0.75	2.0	0.7	39	107	66	0	1	0.975	0.382	0.493	0.267	0.975	0.419	0.733
0.75	2.0	0.8	39	105	68	0	1	0.975	0.393	0.502	0.271	0.975	0.424	0.729
0.75	2.0	0.9	39	103	70	0	1	0.975	0.405	0.512	0.275	0.975	0.429	0.725
0.75	2.0	1.0	39	100	73	0	1	0.975	0.422	0.526	0.281	0.975	0.436	0.719
